ID, Target Pressure (Bar)
0,0.2649379225673731
1,0.2655443100882148
2,0.2843505006829642
3,0.2798479911383789
4,0.2692453450800143
5,0.1906066678102143
6,0.1436586787353078
7,0.1456391529885520
8,0.1991813554390140
9,2.0179639558562625
10,1.9291541838713770
11,1.7866442278373247
12,2.1333830699837564
13,2.0265462274036694
14,1.7635761963965746
15,1.5391863558985877
16,1.3161991962922990
17,0.8830754888511793
18,0.8305748942303215
19,0.8253868476661445
20,0.8038403284729502
21,0.4998589843671515
22,0.4462477385818265
23,0.3690313801629803
24,0.3654963180893988
25,0.3653931636063415
26,0.3629067103210368
27,0.0977689088957604
28,0.0964246768028815
29,0.0950613926000858
30,0.0470229519075228
31,0.0453679997525554
32,0.0455729212289213
33,0.0475473386057250
34,0.0475257859153708
35,0.0496271315024086
36,0.5994189785254866
37,0.3427345867130770
38,0.2983714760141092
39,0.6101664980885758
40,0.3494590176774389
41,0.3036892073078861
42,0.5013445212739679
43,0.3096258396191706
44,0.2529665254717905
45,0.2637161796962239
46,0.2441173492204690
47,0.2261246503706581
48,0.1300088464340966
49,0.1240040505755690
50,0.1055801424847820
51,0.1138978427216431
52,0.1096374806833537
53,0.1055037508876772
54,0.1452264499081553
55,0.1476356639149696
56,0.1514489971956450
57,0.1310479987892108
58,0.1324518507000337
59,0.1354229759010546
60,0.1059324504293286
61,0.1108470855237357
62,0.1155593354112483
63,0.7882426902711872
64,0.7587857479434142
65,0.7196659433343916
66,0.8010158638835255
67,0.7503878285904944
68,0.7163564785219538
69,0.7416280443807991
70,0.5745894733805884
71,0.3917937384999131
72,0.3971761160512183
73,0.3910136507344165
74,0.3708265075636771
75,0.2349106469006104
76,0.2309529105909298
77,0.2244560942764577
78,0.2489178037988122
79,0.2375749617511395
80,0.2177658738073289
81,0.0942727517816276
82,0.0956512455311982
83,0.1104548074960924
84,0.0546682989113079
85,0.0530252475491481
86,0.0525779011044493
87,0.0377670805940984
88,0.0374423605335640
89,0.0533565895436966
90,0.4631231303354046
91,0.4509436684434736
92,0.4407586149180144
93,0.3773136361289491
94,0.3684180862042621
95,0.3526957085042396
96,0.2477307281573801
97,0.2403696599416333
98,0.2183510240505450
99,0.2518231519664123
100,0.2450002767865537
101,0.2354313997478971
102,0.1895752177152354
103,0.1709152014687350
104,0.0804087222367032
105,0.0814431627785449
106,0.0806369385858646
107,0.0808512339951614
108,0.1573432996119458
109,0.1576714716587652
110,0.1633947206307895
111,0.1135162501461498
112,0.1103173460652232
113,0.0971119007929819
114,0.0818942940277062
115,0.0828417474635541
116,0.0940018723076830
117,0.9459177102207023
118,0.7517406713444899
119,0.6160981465021076
120,0.9113664764625602
121,0.7378499323923859
122,0.6101070473330885
123,0.7151385232427159
124,0.5536701404675033
125,0.4112977589656610
126,0.4369804438431046
127,0.4178587690119496
128,0.3956726548311612
129,0.2482933218729828
130,0.2343655021612470
131,0.1752365518153807
132,0.1750286629696803
133,0.1744027530223445
134,0.1725304407731352
135,0.1206887115583859
136,0.1218433271451310
137,0.1222095376728805
138,0.0847730796023101
139,0.0783141120322342
140,0.0765968228714664
141,0.0674588574019304
142,0.0688747258724968
143,0.0752872251423650
144,0.8073496859394317
145,0.5979700626042976
146,0.4992580854275058
147,0.8053823560974390
148,0.5911149427847719
149,0.4944394922818341
150,0.6306927439103986
151,0.4539101854663486
152,0.3344872550498509
153,0.3535098742309658
154,0.3352237890114074
155,0.3165733649203258
156,0.1659739235400735
157,0.1466850586148374
158,0.1511392441825357
159,0.1622845177570840
160,0.1585273314518920
161,0.1509707962365048
162,0.1402902304810233
163,0.1395746255660585
164,0.1390903389903373
165,0.0857606464269392
166,0.0827804954310324
167,0.0811842723565612
168,0.0703157574917241
169,0.0706173142057479
170,0.0742540166011341
171,1.0428932906119139
172,0.6007772525020810
173,0.5268578504462881
174,1.1026778459126658
175,0.6184452247120971
176,0.5455331503539680
177,0.8599518564241018
178,0.5647351791460451
179,0.5076093923675095
180,0.5338962591173307
181,0.5044632366510013
182,0.4527899354239129
183,0.1512344467120093
184,0.1431121230043265
185,0.1445236614847470
186,0.1757684843230582
187,0.1684300842200876
188,0.1479650310735602
189,0.0988221974521163
190,0.0992087674024843
191,0.0986859990707849
192,0.0755068713353138
193,0.0755204460003649
194,0.0755104723151893
195,0.0689578927568619
196,0.0694068083663683
197,0.0711903328041446
198,0.3850359800726853
199,0.3613100158131338
200,0.3504892459370345
201,0.3750665381893795
202,0.3570990936233354
203,0.3469105212843117
204,0.3709696805462100
205,0.3324432997571254
206,0.2676198745967910
207,0.2968950914119954
208,0.2784528474917413
209,0.2591387867639771
210,0.1330844233613342
211,0.1328197254806625
212,0.1164484662585202
213,0.1321659858239425
214,0.1250092688046379
215,0.1159390178219289
216,0.1332551538763680
217,0.1333774742148389
218,0.1418707928689940
219,0.1087613148859962
220,0.1027171758079977
221,0.0916691217598946
222,0.0895128798625035
223,0.0894272987477937
224,0.1049214012211304
225,0.6255912497157381
226,0.6256697537133431
227,0.6253831540725853
228,0.5096454637922483
229,0.5087539895031867
230,0.5054617770195313
231,0.5061795215266603
232,0.4970886761709966
233,0.4932845102042637
234,0.4981641515508904
235,0.4940938432952380
236,0.4860677393219767
237,0.3492742105997282
238,0.1898088418716212
239,0.1896683098443022
240,0.1880470435174414
241,0.1882093427567748
242,0.1885816964914414
243,0.2392884422576464
244,0.2414937098561539
245,0.2440920966284447
246,0.2445716480034927
247,0.2398186869252695
248,0.1891509546732685
249,0.1754135393064409
250,0.1828816115443365
251,0.1918573098204739
252,3.2717729206723423
253,1.4806655063210237
254,1.3439375132230715
255,3.1778240289021618
256,1.4396516503047267
257,1.2687799700826030
258,2.9656682572470281
259,1.1587910758062070
260,0.8515050778235169
261,1.0295459660549700
262,0.9250217142842737
263,0.8289315740607479
264,0.2875929031924783
265,0.2745354585384457
266,0.2699207978446963
267,0.4225550174986719
268,0.3818159640149931
269,0.2771119285947247
270,0.0895591377161554
271,0.0908509762607208
272,0.0946618960814712
273,0.0570884207461065
274,0.0564890013261102
275,0.0564604677488857
276,0.0526084566098812
277,0.0535530159223814
278,0.0662872430000660
279,0.3736447669331133
280,0.3690433420796534
281,0.3467841093763789
282,0.3272372050928125
283,0.3255068491802021
284,0.3067377330630017
285,0.3133069963121167
286,0.2815190027496581
287,0.2347723998765329
288,0.2452533820817580
289,0.2422922784452760
290,0.2252245265346730
291,0.1425867017014281
292,0.1311581555550582
293,0.1148735081405785
294,0.1164600603315628
295,0.1166826241562502
296,0.1145458022119343
297,0.1371717838854930
298,0.1358300138544559
299,0.1368142795534800
300,0.1019093332702232
301,0.0992613318268033
302,0.0970557318271454
303,0.0810928427169020
304,0.0804324004463386
305,0.0809257609916478
306,0.4942427611747232
307,0.4703328960323541
308,0.4257678272142481
309,0.4783085955871613
310,0.4562050711159851
311,0.4159314976999215
312,0.4524355645154570
313,0.3934786766642223
314,0.3622148211239802
315,0.3743183554987948
316,0.3515102258259069
317,0.3353516903428377
318,0.1908159644335005
319,0.1893954737390524
320,0.1874313953193238
321,0.1914267610466542
322,0.1883212050781859
323,0.1877434120357263
324,0.1153091707912134
325,0.1159645952950382
326,0.1191598896823392
327,0.0892618085363788
328,0.0883533738495433
329,0.0865366059485182
330,0.0840019179301407
331,0.0839446542279677
332,0.0858381506982026
333,0.3993447902900962
334,0.3897923204856644
335,0.3580748928293590
336,0.3953174635561864
337,0.3867536039358868
338,0.3552554461141676
339,0.3995881170157220
340,0.3728639427601726
341,0.3203773665486899
342,0.3281514838749819
343,0.3201374154732045
344,0.3054057597230619
345,0.1315653103715917
346,0.1272195368687342
347,0.1272528703416106
348,0.1706106514461122
349,0.1688033173873925
350,0.1327480187729844
351,0.2454137948302247
352,0.2475816350423163
353,0.2491520327254432
354,0.2138730383474977
355,0.2081126708543212
356,0.1883907068426820
357,0.1167124280536001
358,0.1192432760293747
359,0.1255186246757974
360,2.1875746463055274
361,1.5383354174989703
362,1.4532581347277593
363,2.1435159369778800
364,1.4825127352802066
365,1.3917691009174298
366,2.0057604775678999
367,1.1880757073895500
368,0.7801811806004082
369,0.9761487499246272
370,0.8976871285486738
371,0.7701344771709584
372,0.3040039611542856
373,0.2843858170756841
374,0.2694503243393661
375,0.3150154727571398
376,0.3029051142977875
377,0.2687302521201679
378,0.1129782286992175
379,0.1122762844340599
380,0.1124190659490772
381,0.0964846639762711
382,0.0943981657828404
383,0.0942560609193309
384,0.0778557100128396
385,0.0782183733996461
386,0.0795009014412263
387,1.4930883039753045
388,0.6199407537790661
389,0.5323471322670293
390,1.4083326345182108
391,0.6192474523351879
392,0.5276641384064614
393,1.1379929042449510
394,0.4796130430143611
395,0.3528635923579022
396,0.3646001536732395
397,0.3155829596814094
398,0.2902601644497533
399,0.1156688942909013
400,0.1094380397930864
401,0.1065525258970447
402,0.1827220936856727
403,0.1480360313893348
404,0.1063795444425564
405,0.1153902238063251
406,0.1155162015175518
407,0.1167706532983060
408,0.0758328077553139
409,0.0756094607910663
410,0.0754086325503961
411,0.0597556539778953
412,0.0603519001784965
413,0.0706880129912142
414,0.5673188948599875
415,0.4671658341983800
416,0.3744278422571888
417,0.5669769262566254
418,0.4628059015880983
419,0.3718096551089954
420,0.4397609106107152
421,0.3794767123400502
422,0.2894396654858785
423,0.3149702616965703
424,0.2980102539200776
425,0.2709488396744659
426,0.1550312778928768
427,0.1478528476311754
428,0.1430496751960881
429,0.1697995148622795
430,0.1633713801124531
431,0.1432323235255699
432,0.1095178867984791
433,0.1098743435550181
434,0.1259666602346242
435,0.1002718163262980
436,0.0970765014899057
437,0.0954566159493190
438,0.0801702197740297
439,0.0793629496660030
440,0.0840446498186890
441,0.7505802758943946
442,0.7484668507664594
443,0.7469846567159244
444,0.6823540645244327
445,0.6814577949951133
446,0.6753873364886350
447,0.5481632754297313
448,0.4701684378667588
449,0.3649247184158830
450,0.3669878268358303
451,0.3640009747183349
452,0.3618164720777416
453,0.2642526797793148
454,0.2599707931296496
455,0.2403552378446407
456,0.2400310789450249
457,0.2393317227420433
458,0.2385252050156910
459,0.0822219537161553
460,0.0824365269633887
461,0.0843081043464296
462,0.0674952043423036
463,0.0670584873457329
464,0.0669253003039544
465,0.0661126186193487
466,0.0660016154233265
467,0.0678581321033492
468,0.2898867812310419
469,0.2837380496064330
470,0.2796286616735274
471,0.2846743454196347
472,0.2808736478990504
473,0.2771997122115000
474,0.2830049574167369
475,0.2969040088484693
476,0.2961867755388304
477,0.3082371931703451
478,0.3008077490941580
479,0.2868146412553069
480,0.1530831456422746
481,0.1220900858767966
482,0.1181019717084632
483,0.1200369799329807
484,0.1197536843672431
485,0.1181896863171790
486,0.1183055316027726
487,0.1180086093190753
488,0.1235724755622271
489,0.0876734120745290
490,0.0859846786997555
491,0.0832956658162861
492,0.0760704652486156
493,0.0751845265296496
494,0.0765482211069273
495,0.6017200768728754
496,0.5487010129909198
497,0.5100428165695967
498,0.5628566647939348
499,0.5174044172261795
500,0.4831945602727777
501,0.5399787651992343
502,0.4604521263573805
503,0.3871050966187147
504,0.4023402429830237
505,0.3932685072490664
506,0.3669682964919917
507,0.1810194801449954
508,0.1758297596849177
509,0.1697390824256553
510,0.1749364746745489
511,0.1714508003438916
512,0.1693743350471935
513,0.1080386345984617
514,0.1072925071982664
515,0.1092965032073565
516,0.0666796024841227
517,0.0641293565252516
518,0.0633648572297618
519,0.0493846798134274
520,0.0489910213673782
521,0.0590981104956429
522,0.5657411777950906
523,0.4725079977930704
524,0.3480447163712190
525,0.5711926859532781
526,0.4773719346129784
527,0.3468064289168017
528,0.4558533086004271
529,0.3554114675069125
530,0.2605856235828077
531,0.2859899439546201
532,0.2608572063164051
533,0.2284362219355031
534,0.1528500876201134
535,0.1504883849844112
536,0.1296532701314537
537,0.1338642529601315
538,0.1327067661781197
539,0.1298315603998649
540,0.0840749104149565
541,0.0849745452815849
542,0.0889877158590654
543,0.0806164699012152
544,0.0802014434074705
545,0.0799440644300742
546,0.0771241915356023
547,0.0774054475426035
548,0.0810354168669563
549,0.3715882620768540
550,0.3687542189279053
551,0.3647998755307556
552,0.3630652549767496
553,0.3603159036275564
554,0.3538900829577026
555,0.3535611160893903
556,0.3072004434200242
557,0.2735468526997947
558,0.2715339923433857
559,0.2697285582237752
560,0.2605893252242545
561,0.1715042573327634
562,0.1451937071345348
563,0.1290205735790887
564,0.1278788408056480
565,0.1279688773854265
566,0.1289077501905289
567,0.0833287306932109
568,0.0831688295505323
569,0.0812506440287953
570,0.0709322669927097
571,0.0682750635684153
572,0.0687227494395963
573,0.0600424752930257
574,0.0599468729602889
575,0.0588500298138634
576,0.4073388914942238
577,0.3809267116490738
578,0.3399032503219712
579,0.3984027727172360
580,0.3718205411904469
581,0.3321062232649550
582,0.3256384519213903
583,0.2721660326624203
584,0.2140090506030406
585,0.2410125995121643
586,0.2261519189572012
587,0.2101819857947111
588,0.1416860762888068
589,0.1393296824658028
590,0.1301393098461745
591,0.1695148537689321
592,0.1534154312305038
593,0.1298005660772384
594,0.1251337021124326
595,0.1252269746796040
596,0.1360581099959386
597,0.0695718424662786
598,0.0655898137041547
599,0.0659544603081551
600,0.0492810982887340
601,0.0485987330799192
602,0.0655014599875658
603,0.6844597052828079
604,0.6415291345397540
605,0.6125582332658124
606,0.7093114211242632
607,0.6576312516170899
608,0.6084604035864253
609,0.4531283674204761
610,0.3691034881957422
611,0.3214352666818101
612,0.3391742264712785
613,0.3333976916727759
614,0.3191692526723135
615,0.2136133181169479
616,0.2068236198354285
617,0.1033683845821316
618,0.1034751386109337
619,0.1033205844901908
620,0.1028034020807020
621,0.1990006481882312
622,0.1986838573953567
623,0.2005093886384135
624,0.1937946946072916
625,0.1849435750639078
626,0.1402117412724780
627,0.0866275423159894
628,0.0874098218317508
629,0.0950747920105830
630,2.7397041810508735
631,2.1058173055416280
632,1.7149101350414382
633,2.9280818385115062
634,2.1940412700782774
635,1.7029167600942565
636,1.9306053372359386
637,1.3440530434946774
638,0.8315931409970545
639,0.8759211159424508
640,0.8508221742582548
641,0.8165348525116203
642,0.4099340016217440
643,0.3768365513487263
644,0.2696029960583741
645,0.2771317212866242
646,0.2722720952214667
647,0.2636197409241184
648,0.1075617029144355
649,0.1076510029420752
650,0.1088589090179260
651,0.0869134038358589
652,0.0873400979526117
653,0.0874463266652210
654,0.0730602479199495
655,0.0739219019659730
656,0.0748748927774876
657,0.6105818100793112
658,0.4567602469301446
659,0.3745107562314094
660,0.6169472134436689
661,0.4560728979185332
662,0.3738028691509129
663,0.6101616285263586
664,0.3905573870752971
665,0.2861338372262595
666,0.2969959863217242
667,0.2778125649866492
668,0.2552814568443790
669,0.1091209617169472
670,0.1007801571914341
671,0.0999635939458291
672,0.1600714263180606
673,0.1385702763563821
674,0.0999181230614129
675,0.2721031203285425
676,0.2720540930455239
677,0.2888439402975753
678,0.2845981263387515
679,0.2741921681580275
680,0.1975338837891331
681,0.1350339623595157
682,0.1358301758693244
683,0.1764429247124408
684,2.2974054274108919
685,1.6616831798843694
686,1.4687767956777451
687,2.3214019358707163
688,1.7003793391105286
689,1.4302927388433424
690,1.7572116173236438
691,1.1497360121364943
692,0.7719493008728574
693,0.8294144576833812
694,0.7900022848834649
695,0.7339618303126866
696,0.4680340844477426
697,0.4297367599484950
698,0.3925998172005278
699,0.3946049876224718
700,0.3878617175950084
701,0.3816247905255710
702,0.1029897201387917
703,0.1041675982955615
704,0.1086870655879329
705,0.0564342467894955
706,0.0547696636902325
707,0.0543319026691811
708,0.0429936267495152
709,0.0424604429841677
710,0.0540147681130846
711,0.3369442105271734
712,0.3232921843846502
713,0.2912897632380231
714,0.3177707386220378
715,0.3066577179224698
716,0.2680740766017898
717,0.3002643229605671
718,0.2745711291357079
719,0.2340412653117900
720,0.2679336117268312
721,0.2613897694351036
722,0.2348936972808487
723,0.1226705129010350
724,0.1138247361110427
725,0.1105294866541370
726,0.1145351760052786
727,0.1134098502375912
728,0.1083772595828773
729,0.1227377662207499
730,0.1254641182492252
731,0.1335254657427676
732,0.0468315204518996
733,0.0468896728389199
734,0.0471294555373561
735,0.0374476989119001
736,0.0377175127423806
737,0.0559330000290724
738,0.6315806878114735
739,0.5518498878752290
740,0.5025795693125615
741,0.4297301829239323
742,0.4606068457328881
743,0.4279482330579789
744,0.3902119101562328
745,0.3754824236949100
746,0.3368494394477232
747,0.3563467227395202
748,0.3473679608748670
749,0.3332849142844747
750,0.1744098337270308
751,0.1392032418669080
752,0.0816303961291030
753,0.0817440618353369
754,0.0819095865051978
755,0.0814140197610624
756,0.1463633224992101
757,0.1468212871326318
758,0.1532412244597169
759,0.1176823079276546
760,0.1104358187803057
761,0.0892943099199871
762,0.0716832265899880
763,0.0716579565730304
764,0.0772131775155069
765,1.0826865179254488
766,1.0257383402762934
767,0.9032874222334313
768,1.1706933461587405
769,1.0707753647320726
770,0.9350043468818483
771,0.8175761357922492
772,0.6344182310417823
773,0.4278441446017807
774,0.4117480226573766
775,0.4059995249278467
776,0.3932229227988248
777,0.2425293034581209
778,0.2372244165789209
779,0.1728260001204723
780,0.1716076069832847
781,0.1710107790792847
782,0.1706908742038886
783,0.1096569687035240
784,0.1098950866088307
785,0.1119717938244289
786,0.0516115578560275
787,0.0502595070662103
788,0.0500083453990698
789,0.0373509297011728
790,0.0375039306697306
791,0.0491108977466065
792,0.7842523523887059
793,0.4921469404817345
794,0.3987889839735977
795,0.8671948480840656
796,0.5180615768971801
797,0.4273242783333980
798,0.4785208846659629
799,0.3770839011467393
800,0.2805096427420637
801,0.2951958490649875
802,0.2785880619463347
803,0.2632623206154924
804,0.1252556718007254
805,0.1153547925765714
806,0.0901157001363571
807,0.0936419912512583
808,0.0917308123838035
809,0.0901066091780878
810,0.1051872109531849
811,0.1045893537164491
812,0.1071407441759000
813,0.0701801292470954
814,0.0687300477279385
815,0.0675581649506784
816,0.0581912295912103
817,0.0578664524000052
818,0.0619052129886058
819,0.3286574842912213
820,0.3123056135316619
821,0.2763864954166608
822,0.3243801457474998
823,0.3092719517249839
824,0.2673884912566437
825,0.3142090051613166
826,0.3020988236540936
827,0.2789394302453327
828,0.2956124225229872
829,0.2867192093410599
830,0.2706864966228995
831,0.1333588163492458
832,0.1259830525139072
833,0.1228085893371343
834,0.1397079105257147
835,0.1385343077584807
836,0.1227144288153431
837,0.2575425842256170
838,0.2518622473710921
839,0.2629054965038481
840,0.2669155017579983
841,0.2515646763978812
